ID, date, timestamp, condition, elbow_comp, trunk_comp, shoulder_comp, pose_knn, pose_1, pose_2, cal_elbow, cal_trunk, cal_shoulder, block_n, rep_counter, rep_n, rep_ms, rep_error_ms, rep_optimum_ms, error_score, is_in_error, blocktime_ms, condition_ms, feedback_bool, affected_arm, neck_x_raw, neck_y_raw, neck_z_raw, neck_quart_w_raw, neck_quart_x_raw, neck_quart_y_raw, neck_quart_z_raw, left_shoulder_x_raw, left_shoulder_y_raw, left_shoulder_z_raw, left_shoulder_quart_w_raw, left_shoulder_quart_x_raw, left_shoulder_quart_y_raw, left_shoulder_quart_z_raw, right_shoulder_x_raw, right_shoulder_y_raw, right_shoulder_z_raw, right_shoulder_quart_w_raw, right_shoulder_quart_x_raw, right_shoulder_quart_y_raw, right_shoulder_quart_z_raw, left_elbow_x_raw, left_elbow_y_raw, left_elbow_z_raw, left_elbow_quart_w_raw, left_elbow_quart_x_raw, left_elbow_quart_y_raw, left_elbow_quart_z_raw, right_elbow_x_raw, right_elbow_y_raw, right_elbow_z_raw, right_elbow_quart_w_raw, right_elbow_quart_x_raw, right_elbow_quart_y_raw, right_elbow_quart_z_raw, left_wrist_x_raw, left_wrist_y_raw, left_wrist_z_raw, left_wrist_quart_w_raw, left_wrist_quart_x_raw, left_wrist_quart_y_raw, left_wrist_quart_z_raw, right_wrist_x_raw, right_wrist_y_raw, right_wrist_z_raw, right_wrist_quart_w_raw, right_wrist_quart_x_raw, right_wrist_quart_y_raw, right_wrist_quart_z_raw
test, 27/11/2020, Experimental, 0, 1.3533486, 0.1258271, 1.173069, 1.043354, -0.2264484, 0.08334839, 0.9703189, -0.01598114
test, 27/11/2020, Experimental, 0, 1.3750179, 0.1258271, 1.173069, 1.043354, -0.2264484, 0.08334839, 0.9703189, -0.01598114
test, 27/11/2020, Experimental, 0, 1.3920194, 0.1258271, 1.173069, 1.043354, -0.2264484, 0.08334839, 0.9703189, -0.01598114
test, 27/11/2020, Experimental, 0, 1.4113204, 0.1258249, 1.173055, 1.043346, -0.2264484, 0.08334839, 0.9703189, -0.01598114
test, 27/11/2020, Experimental, 0, 1.4311357, 0.1258249, 1.173055, 1.043346, -0.2264484, 0.08334839, 0.9703189, -0.01598114
test, 27/11/2020, Experimental, 0, 1.4526986, 0.1258249, 1.173055, 1.043346, -0.2264484, 0.08334839, 0.9703189, -0.01598114
test, 27/11/2020, Experimental, 0, 1.4712813, 0.1258249, 1.173055, 1.043346, -0.2264484, 0.08334839, 0.9703189, -0.01598114
test, 27/11/2020, Experimental, 0, 1.4937313, 0.1258245, 1.173052, 1.043345, -0.2264484, 0.08334839, 0.9703189, -0.01598114
test, 27/11/2020, Experimental, 0, 1.5116708, 0.1258245, 1.173052, 1.043345, -0.2264484, 0.08334839, 0.9703189, -0.01598114
test, 27/11/2020, Experimental, 0, 1.5328925, 0.1258245, 1.173052, 1.043345, -0.2264484, 0.08334839, 0.9703189, -0.01598114
test, 27/11/2020, Experimental, 0, 1.5512477, 0.1258245, 1.173052, 1.043345, -0.2264484, 0.08334839, 0.9703189, -0.01598114
test, 27/11/2020, Experimental, 0, 1.5753164, 0.1258244, 1.173051, 1.043345, -0.2264484, 0.08334839, 0.9703189, -0.01598114
test, 27/11/2020, Experimental, 0, 1.5934491, 0.1258244, 1.173051, 1.043345, -0.2264484, 0.08334839, 0.9703189, -0.01598114
test, 27/11/2020, Experimental, 0, 1.6119092, 0.1258244, 1.173051, 1.043345, -0.2264484, 0.08334839, 0.9703189, -0.01598114
test, 27/11/2020, Experimental, 0, 1.6363653, 0.1258244, 1.173051, 1.043345, -0.2264484, 0.08334839, 0.9703189, -0.01598114
test, 27/11/2020, Experimental, 0, 1.6523703, 0.1258244, 1.173051, 1.043344, -0.2264484, 0.08334839, 0.9703189, -0.01598114
test, 27/11/2020, Experimental, 0, 1.6748214, 0.1258244, 1.173051, 1.043344, -0.2264484, 0.08334839, 0.9703189, -0.01598114
test, 27/11/2020, Experimental, 0, 1.6908423, 0.1258244, 1.173051, 1.043344, -0.2264484, 0.08334839, 0.9703189, -0.01598114
test, 27/11/2020, Experimental, 0, 1.7143736, 0.1258244, 1.173051, 1.043344, -0.2264484, 0.08334839, 0.9703189, -0.01598114
test, 27/11/2020, Experimental, 0, 1.7309116, 0.1258246, 1.173051, 1.043344, -0.2264482, 0.08334898, 0.9703189, -0.0159819
test, 27/11/2020, Experimental, 0, 1.7512815, 0.1258246, 1.173051, 1.043344, -0.2264482, 0.08334898, 0.9703189, -0.0159819
test, 27/11/2020, Experimental, 0, 1.7730589, 0.1258246, 1.173051, 1.043344, -0.2264482, 0.08334898, 0.9703189, -0.0159819
test, 27/11/2020, Experimental, 0, 1.800094, 0.1258246, 1.173051, 1.043344, -0.2264482, 0.08334898, 0.9703189, -0.0159819
test, 27/11/2020, Experimental, 0, 1.8134139, 0.1258247, 1.173051, 1.043344, -0.2264482, 0.08334898, 0.9703189, -0.0159819
test, 27/11/2020, Experimental, 0, 1.8352563, 0.1258247, 1.173051, 1.043344, -0.2264482, 0.08334898, 0.9703189, -0.0159819
test, 27/11/2020, Experimental, 0, 1.8530204, 0.1258247, 1.173051, 1.043344, -0.2264482, 0.08334898, 0.9703189, -0.0159819
test, 27/11/2020, Experimental, 0, 1.8727228, 0.1258247, 1.173051, 1.043344, -0.2264482, 0.08334898, 0.9703189, -0.0159819
test, 27/11/2020, Experimental, 0, 1.8957658, 0.1258247, 1.173051, 1.043344, -0.2264482, 0.08334898, 0.9703189, -0.0159819
test, 27/11/2020, Experimental, 0, 1.9112063, 0.1258247, 1.173051, 1.043344, -0.2264482, 0.08334898, 0.9703189, -0.0159819
test, 27/11/2020, Experimental, 0, 1.9361419, 0.1258247, 1.173051, 1.043344, -0.2264482, 0.08334898, 0.9703189, -0.0159819
test, 27/11/2020, Experimental, 0, 1.9530255, 0.1258247, 1.173051, 1.043344, -0.2264482, 0.08334898, 0.9703189, -0.0159819
test, 27/11/2020, Experimental, 0, 1.9750697, 0.1258247, 1.173051, 1.043344, -0.2264482, 0.08334898, 0.9703189, -0.0159819
test, 27/11/2020, Experimental, 0, 1.995301, 0.1258247, 1.173051, 1.043344, -0.2264482, 0.08334898, 0.9703189, -0.0159819
test, 27/11/2020, Experimental, 0, 2.0114051, 0.1258247, 1.173051, 1.043344, -0.2264482, 0.08334898, 0.9703189, -0.0159819
test, 27/11/2020, Experimental, 0, 2.036089, 0.1258247, 1.173051, 1.043344, -0.2264482, 0.08334898, 0.9703189, -0.0159819
test, 27/11/2020, Experimental, 0, 2.0528735, 0.126498, 1.173081, 1.043361, -0.2277099, 0.08395829, 0.9699697, -0.01606603
test, 27/11/2020, Experimental, 0, 2.0738493, 0.126498, 1.173081, 1.043361, -0.2277099, 0.08395829, 0.9699697, -0.01606603
test, 27/11/2020, Experimental, 0, 2.0945582, 0.126498, 1.173081, 1.043361, -0.2277099, 0.08395829, 0.9699697, -0.01606603
test, 27/11/2020, Experimental, 0, 2.1119036, 0.126498, 1.173081, 1.043361, -0.2277099, 0.08395829, 0.9699697, -0.01606603
test, 27/11/2020, Experimental, 0, 2.1314645, 0.1266329, 1.173088, 1.043365, -0.2277073, 0.08395887, 0.9699702, -0.016069
test, 27/11/2020, Experimental, 0, 2.1514056, 0.1266329, 1.173088, 1.043365, -0.2277073, 0.08395887, 0.9699702, -0.016069
test, 27/11/2020, Experimental, 0, 2.1718492, 0.1266329, 1.173088, 1.043365, -0.2277073, 0.08395887, 0.9699702, -0.016069
test, 27/11/2020, Experimental, 0, 2.1934379, 0.1266329, 1.173088, 1.043365, -0.2277073, 0.08395887, 0.9699702, -0.016069
test, 27/11/2020, Experimental, 0, 2.2136159, 0.1266598, 1.173089, 1.043365, -0.2277073, 0.08395887, 0.9699702, -0.016069
test, 27/11/2020, Experimental, 0, 2.2341573, 0.1266598, 1.173089, 1.043365, -0.2277073, 0.08395887, 0.9699702, -0.016069
test, 27/11/2020, Experimental, 0, 2.2511407, 0.1266598, 1.173089, 1.043365, -0.2277073, 0.08395887, 0.9699702, -0.016069
test, 27/11/2020, Experimental, 0, 2.2811126, 0.1266598, 1.173089, 1.043365, -0.2277073, 0.08395887, 0.9699702, -0.016069
test, 27/11/2020, Experimental, 0, 2.2932034, 0.1269365, 1.173073, 1.043268, -0.2278544, 0.08398829, 0.9699406, -0.01560931
test, 27/11/2020, Experimental, 0, 2.3118029, 0.1269365, 1.173073, 1.043268, -0.2278544, 0.08398829, 0.9699406, -0.01560931
test, 27/11/2020, Experimental, 0, 2.3333269, 0.1269365, 1.173073, 1.043268, -0.2278544, 0.08398829, 0.9699406, -0.01560931
test, 27/11/2020, Experimental, 0, 2.3550351, 0.1269365, 1.173073, 1.043268, -0.2278544, 0.08398829, 0.9699406, -0.01560931
test, 27/11/2020, Experimental, 0, 2.3763972, 0.1269918, 1.173069, 1.043249, -0.2278544, 0.08398829, 0.9699406, -0.01560931
test, 27/11/2020, Experimental, 0, 2.3935869, 0.1269918, 1.173069, 1.043249, -0.2278544, 0.08398829, 0.9699406, -0.01560931
test, 27/11/2020, Experimental, 0, 2.4118792, 0.1269918, 1.173069, 1.043249, -0.2278544, 0.08398829, 0.9699406, -0.01560931
test, 27/11/2020, Experimental, 0, 2.4342053, 0.1269918, 1.173069, 1.043249, -0.2278544, 0.08398829, 0.9699406, -0.01560931
